order_id,Order Region
45909,Central Asia
29615,Eastern Asia
27716,Eastern Asia
30859,Oceania
29362,Eastern Asia
25423,Oceania
50698,South Asia
48049,West Asia
24768,Eastern Asia
27694,Oceania
26100,South Asia
27061,Southeast Asia
42103,West Asia
23726,Southeast Asia
22238,Southeast Asia
29777,Southeast Asia
45008,Central Asia
22510,Eastern Asia
25653,Oceania
51119,South Asia
26088,Southeast Asia
29520,Oceania
30787,Oceania
26660,Southeast Asia
23244,South Asia
41707,West Asia
50584,South Asia
25603,Southeast Asia
41420,West Asia
21632,Oceania
48737,West Asia
27751,Eastern Asia
30814,Oceania
20552,Oceania
24226,Southeast Asia
29296,Southeast Asia
23025,Southeast Asia
44097,West Asia
30787,Oceania
24635,South Asia
42536,South Asia
29171,Southeast Asia
24939,Southeast Asia
47599,West Asia
21603,Oceania
31012,Oceania
22142,South Asia
28555,South Asia
22467,Southeast Asia
24918,Oceania
24512,Oceania
26328,Southeast Asia
22063,Southeast Asia
22137,Southeast Asia
25709,Southeast Asia
25438,Oceania
23908,Southeast Asia
46714,West Asia
21568,Eastern Asia
24093,Oceania
27990,Oceania
25048,South Asia
26788,Southeast Asia
25603,Southeast Asia
26004,Southeast Asia
27990,Oceania
26284,South Asia
25595,Southeast Asia
22070,Southeast Asia
29896,Southeast Asia
26363,Eastern Asia
30178,Oceania
50075,West Asia
27990,Oceania
30090,South Asia
29316,South Asia
26334,Southeast Asia
27864,Southeast Asia
51002,West Asia
43553,West Asia
23968,Eastern Asia
25200,Eastern Asia
26316,Oceania
23681,South Asia
27550,South Asia
44639,South Asia
51002,West Asia
29515,Eastern Asia
28403,Oceania
29303,Oceania
30869,Oceania
43159,West Asia
46504,West Asia
42368,West Asia
27458,Eastern Asia
29515,Eastern Asia
27560,Eastern Asia
30378,Oceania
46180,South Asia
23943,South Asia
25191,Southeast Asia
42368,West Asia
26265,Southeast Asia
26584,Southeast Asia
23912,South Asia
20374,Southeast Asia
30105,Southeast Asia
46446,West Asia
42133,Central Asia
20850,Oceania
23147,Oceania
26608,South Asia
24580,South Asia
47352,West Asia
27516,Eastern Asia
30593,Oceania
25152,Southeast Asia
50335,West Asia
26738,Eastern Asia
25927,South Asia
28184,Southeast Asia
26690,Eastern Asia
27984,Oceania
30530,Oceania
28092,South Asia
23943,South Asia
50888,West Asia
29555,Oceania
30032,Southeast Asia
44662,West Asia
27374,Oceania
41577,West Asia
42133,Central Asia
24775,Southeast Asia
48790,West Asia
46094,West Asia
41780,Central Asia
23968,Eastern Asia
21709,Oceania
27244,Southeast Asia
44665,West Asia
44827,South Asia
43375,Central Asia
42773,Central Asia
23446,South Asia
27527,Oceania
45205,West Asia
22479,Southeast Asia
41871,South Asia
28670,Eastern Asia
23818,Oceania
28865,Eastern Asia
30868,Oceania
51213,West Asia
23512,Southeast Asia
29180,Oceania
30180,Southeast Asia
21736,Eastern Asia
30180,Southeast Asia
25408,Southeast Asia
28274,Southeast Asia
27860,South Asia
30533,Oceania
23446,South Asia
26607,Eastern Asia
30420,Oceania
45305,South Asia
28274,Southeast Asia
43674,West Asia
21589,Eastern Asia
25049,Eastern Asia
25610,Southeast Asia
22046,Southeast Asia
28026,Eastern Asia
30379,Oceania
44827,South Asia
28619,Oceania
27366,South Asia
29334,Southeast Asia
44273,Canada
31787,US Center 
38979,US Center 
33763,South of  USA 
39497,US Center 
33763,South of  USA 
40164,US Center 
36862,US Center 
41213,US Center 
38898,West of USA 
35004,US Center 
36732,West of USA 
38850,East of USA
34518,East of USA
41070,South of  USA 
37655,West of USA 
38292,West of USA 
39910,West of USA 
49074,Canada
36002,East of USA
33839,East of USA
39822,East of USA
39353,West of USA 
37118,West of USA 
35886,West of USA 
37495,US Center 
35824,East of USA
32567,US Center 
40613,East of USA
33177,East of USA
40425,West of USA 
32107,West of USA 
33833,East of USA
31612,South of  USA 
40179,South of  USA 
31801,West of USA 
39220,South of  USA 
37495,US Center 
37482,East of USA
35560,East of USA
39193,East of USA
40786,South of  USA 
39193,East of USA
34497,East of USA
32848,West of USA 
32035,West of USA 
34450,East of USA
35100,South of  USA 
36719,West of USA 
38918,West of USA 
35702,East of USA
36126,East of USA
34023,East of USA
36126,East of USA
40302,US Center 
34811,US Center 
40032,East of USA
37374,East of USA
33279,US Center 
47966,Canada
39102,South of  USA 
39374,South of  USA 
32732,East of USA
36629,East of USA
35043,South of  USA 
33274,South of  USA 
35203,East of USA
41171,East of USA
32190,US Center 
38349,West of USA 
38717,East of USA
35094,South of  USA 
37146,US Center 
35993,US Center 
31650,East of USA
40380,South of  USA 
34789,US Center 
33207,West of USA 
35986,West of USA 
39887,East of USA
33024,East of USA
37692,East of USA
35968,US Center 
37951,West of USA 
40237,South of  USA 
40841,US Center 
38697,West of USA 
33703,West of USA 
37936,East of USA
36203,East of USA
39111,West of USA 
36241,West of USA 
39811,South of  USA 
39086,US Center 
33668,US Center 
36841,West of USA 
40114,East of USA
35943,South of  USA 
37025,US Center 
35330,West of USA 
32538,East of USA
34938,East of USA
33623,East of USA
33508,US Center 
39789,US Center 
38214,West of USA 
37239,West of USA 
37018,West of USA 
36142,East of USA
41282,East of USA
32035,West of USA 
33235,West of USA 
33375,East of USA
36126,East of USA
38850,East of USA
40486,East of USA
36668,US Center 
40762,West of USA 
39353,West of USA 
41171,East of USA
36679,US Center 
40923,US Center 
31801,West of USA 
39102,South of  USA 
31787,US Center 
32869,West of USA 
40723,West of USA 
38786,West of USA 
33586,West of USA 
39096,East of USA
37777,South of  USA 
35292,US Center 
36354,West of USA 
37777,South of  USA 
35219,US Center 
39086,US Center 
37470,US Center 
34851,West of USA 
38107,East of USA
36891,East of USA
39917,US Center 
38802,US Center 
40104,East of USA
33299,South of  USA 
34910,East of USA
38214,West of USA 
37940,West of USA 
34465,South of  USA 
34837,South of  USA 
37490,US Center 
32288,East of USA
36732,West of USA 
32214,US Center 
32206,US Center 
37949,US Center 
32879,East of USA
32455,West of USA 
36184,South of  USA 
31602,US Center 
32519,East of USA
37524,US Center 
37524,US Center 
38217,West of USA 
32455,West of USA 
36603,East of USA
39775,West of USA 
38262,South of  USA 
33665,East of USA
31442,West of USA 
33291,West of USA 
38184,West of USA 
39315,West of USA 
39315,West of USA 
37193,West of USA 
36832,South of  USA 
48608,West Africa
42144,East Africa
46608,West Africa
42277,West Africa
46440,Central Africa
46468,North Africa
43196,East Africa
47355,Central Africa
50133,North Africa
49627,West Africa
51256,West Africa
48564,East Africa
46657,Central Africa
47190,Southern Africa
49102,East Africa
46377,West Africa
45293,West Africa
46109,West Africa
48797,East Africa
51249,North Africa
47746,West Africa
47578,West Africa
42551,East Africa
41666,East Africa
48964,East Africa
49770,North Africa
46608,West Africa
44574,North Africa
47688,Southern Africa
41338,West Africa
50015,East Africa
50609,West Africa
41598,North Africa
50609,West Africa
47903,West Africa
43889,West Africa
47822,Southern Africa
42524,East Africa
48762,Southern Africa
48195,East Africa
42551,East Africa
49643,West Africa
48686,West Africa
49036,West Africa
47248,East Africa
41749,West Africa
41786,North Africa
45580,West Africa
42361,Central Africa
44443,Central Africa
45465,North Africa
42196,North Africa
45453,Southern Africa
41683,East Africa
51208,West Africa
44247,Central Africa
49643,West Africa
49770,North Africa
41808,North Africa
50777,Central Africa
43173,West Africa
47593,Central Africa
44812,East Africa
43446,East Africa
45248,North Africa
41616,Southern Africa
67164,Western Europe
13788,Western Europe
11451,Western Europe
13991,Western Europe
45281,Southern Europe
68279,Western Europe
66719,Western Europe
64495,Northern Europe
68249,Southern Europe
14529,Southern Europe
61907,Western Europe
16850,Western Europe
18303,Northern Europe
62275,Southern Europe
16083,Southern Europe
12348,Western Europe
17002,Western Europe
18260,Western Europe
68142,Northern Europe
66635,Southern Europe
62204,Western Europe
12820,Western Europe
67415,Northern Europe
11762,Southern Europe
19865,Western Europe
11495,Western Europe
67978,Western Europe
66574,Western Europe
62489,Western Europe
13254,Western Europe
10296,Northern Europe
65228,Southern Europe
14303,Western Europe
44932,Eastern Europe
64649,Northern Europe
17920,Southern Europe
18888,Southern Europe
50615,Eastern Europe
13393,Northern Europe
63306,Western Europe
20219,Northern Europe
17227,Western Europe
10592,Western Europe
15376,Western Europe
20124,Western Europe
41657,Eastern Europe
15776,Northern Europe
63149,Southern Europe
63208,Western Europe
10967,Western Europe
47801,Eastern Europe
62128,Western Europe
65184,Western Europe
19855,Northern Europe
16190,Southern Europe
64454,Western Europe
14303,Western Europe
17953,Southern Europe
67168,Western Europe
19037,Western Europe
11969,Western Europe
68289,Western Europe
43912,Eastern Europe
11224,Northern Europe
16155,Western Europe
10864,Western Europe
63509,Western Europe
17534,Western Europe
45291,Eastern Europe
15913,Southern Europe
11222,Western Europe
10614,Western Europe
16466,Northern Europe
18142,Northern Europe
12406,Western Europe
10347,Western Europe
43581,Eastern Europe
44996,Eastern Europe
18995,Northern Europe
16460,Northern Europe
65403,Northern Europe
63684,Western Europe
67331,Western Europe
10566,Western Europe
63214,Western Europe
11194,Western Europe
65667,Western Europe
65897,Western Europe
11686,Western Europe
10314,Western Europe
17228,Western Europe
63675,Western Europe
67906,Western Europe
18668,Western Europe
17842,Western Europe
61749,Western Europe
18094,Western Europe
46894,Eastern Europe
49237,Eastern Europe
12546,Northern Europe
67900,Southern Europe
66127,Western Europe
65855,Western Europe
67297,Western Europe
12540,Northern Europe
68858,Southern Europe
14132,Southern Europe
65855,Western Europe
42511,Eastern Europe
46523,Eastern Europe
12540,Northern Europe
19973,Western Europe
63640,Western Europe
12862,Western Europe
67839,Western Europe
64527,Western Europe
10509,Western Europe
18585,Northern Europe
18912,Northern Europe
64235,Western Europe
13413,Western Europe
11334,Western Europe
65578,Western Europe
61910,Western Europe
14774,Western Europe
66719,Western Europe
67206,Northern Europe
65576,Northern Europe
64150,Northern Europe
18043,Western Europe
12502,Western Europe
67206,Northern Europe
17392,Southern Europe
63306,Western Europe
43670,Eastern Europe
43958,Eastern Europe
17917,Northern Europe
19287,Northern Europe
13542,Southern Europe
11304,Southern Europe
16244,Western Europe
17842,Western Europe
45342,Eastern Europe
12651,Western Europe
18016,Western Europe
66574,Western Europe
10347,Western Europe
18012,Northern Europe
67356,Southern Europe
61697,Western Europe
62161,Western Europe
63671,Western Europe
10630,Western Europe
15102,Northern Europe
18162,Northern Europe
13296,Southern Europe
17992,Western Europe
18428,Western Europe
14888,Western Europe
67331,Western Europe
47871,Eastern Europe
50524,Eastern Europe
14132,Southern Europe
13762,Western Europe
47002,Eastern Europe
64587,Southern Europe
65493,Southern Europe
62298,Western Europe
15934,Western Europe
67973,Northern Europe
14125,Southern Europe
15018,Southern Europe
67544,Southern Europe
67292,Western Europe
14541,Northern Europe
19765,Southern Europe
67233,Southern Europe
12740,Southern Europe
15929,Western Europe
17400,Western Europe
48598,Eastern Europe
18233,Southern Europe
19633,Southern Europe
11957,Western Europe
65675,Western Europe
66689,Western Europe
63874,Western Europe
20207,Western Europe
15431,Northern Europe
64649,Northern Europe
65925,Northern Europe
17952,Southern Europe
14294,Southern Europe
63364,Western Europe
68791,Western Europe
19208,Western Europe
17832,Southern Europe
65892,Western Europe
66147,Western Europe
64500,Western Europe
46305,Eastern Europe
63499,Northern Europe
14488,Northern Europe
13254,Western Europe
65868,Western Europe
18069,Western Europe
41478,Eastern Europe
67116,Northern Europe
19425,Southern Europe
65578,Western Europe
46894,Eastern Europe
18162,Northern Europe
63445,Southern Europe
62937,Southern Europe
11361,Southern Europe
19590,Western Europe
15787,Western Europe
11778,Northern Europe
67476,Northern Europe
17668,Southern Europe
16369,Western Europe
11735,Northern Europe
65403,Northern Europe
17655,Northern Europe
66062,Northern Europe
19582,Southern Europe
67056,Southern Europe
16774,Western Europe
63275,Western Europe
10415,Western Europe
15225,Western Europe
10700,Western Europe
64479,Western Europe
14706,Western Europe
67733,Northern Europe
13542,Southern Europe
11960,Western Europe
19782,Western Europe
10509,Western Europe
14684,Western Europe
19834,Western Europe
17486,Southern Europe
13195,Western Europe
12078,Western Europe
14294,Southern Europe
11451,Western Europe
18094,Western Europe
15342,Southern Europe
12669,Western Europe
17361,Northern Europe
17361,Northern Europe
13569,Northern Europe
12728,Northern Europe
18039,Southern Europe
64343,Northern Europe
68478,Western Europe
61704,Western Europe
10511,Southern Europe
10496,Northern Europe
68875,Western Europe
63956,Southern Europe
44152,Eastern Europe
67190,Western Europe
67674,Northern Europe
43853,Eastern Europe
66185,Southern Europe
64343,Northern Europe
64589,Southern Europe
13569,Northern Europe
14636,Western Europe
16437,Southern Europe
65348,Southern Europe
67499,Northern Europe
18565,Western Europe
65756,Southern Europe
67436,Southern Europe
48688,Eastern Europe
13787,Western Europe
14590,Western Europe
44152,Eastern Europe
19647,Southern Europe
64516,Northern Europe
64044,Southern Europe
62076,Southern Europe
12056,Western Europe
18180,Southern Europe
16827,Western Europe
67825,Western Europe
16797,Southern Europe
64018,Northern Europe
13787,Western Europe
18685,Western Europe
6059,South America
52128,Central America
10006,South America
5262,Central America
57403,Central America
57606,Central America
6917,South America
9691,South America
7366,South America
8823,Caribbean
6317,South America
51498,South America
9502,South America
2274,Caribbean
639,Caribbean
6913,Central America
59538,Central America
61352,South America
56312,Caribbean
59879,Central America
60435,Central America
52324,Caribbean
6903,Central America
58015,Central America
495,Central America
495,Central America
61314,South America
6816,South America
928,Central America
9562,South America
59828,Caribbean
1273,Caribbean
8223,South America
3811,South America
861,Caribbean
3294,Central America
6173,Central America
55205,South America
3587,Caribbean
7107,Central America
58381,Central America
53584,Caribbean
395,Caribbean
58974,Central America
59810,Central America
56122,South America
3523,Caribbean
6059,South America
1350,South America
2564,Caribbean
52348,Central America
53517,Caribbean
1392,Caribbean
7043,Central America
5987,South America
53894,Central America
8477,Central America
1267,Caribbean
59977,Central America
10051,South America
7377,Caribbean
5101,Central America
51585,Central America
52717,Caribbean
822,Central America
54817,Central America
8681,Central America
2155,Central America
7922,Central America
51585,Central America
3225,Central America
57429,Central America
1096,South America
1501,South America
179,Caribbean
56131,Central America
55381,Central America
54518,Central America
8867,South America
60350,Central America
57914,Central America
61496,South America
59828,Caribbean
59538,Central America
621,Central America
3217,South America
51726,Central America
59813,South America
798,Central America
58128,Central America
4784,Central America
9236,South America
4080,South America
58797,South America
4079,Central America
53894,Central America
53675,Central America
6405,Central America
52666,Central America
55205,South America
57368,South America
59194,Caribbean
7488,Central America
969,Central America
60503,Central America
54411,Central America
58773,Central America
56559,Central America
3622,Central America
60096,South America
58309,South America
59735,Central America
52875,South America
54163,South America
6100,Caribbean
1813,Central America
8614,Central America
55970,Central America
52139,South America
58030,Central America
9145,Central America
51658,Central America
928,Central America
9412,Central America
54599,Central America
9145,Central America
927,Central America
6085,Central America
2585,South America
7967,South America
4173,Caribbean
463,Central America
51846,Central America
56251,Central America
55804,South America
10206,South America
2564,Caribbean
59338,Central America
1350,South America
58647,Caribbean
8464,Central America
682,Central America
52328,South America
8925,South America
9833,South America
60250,Central America
53765,Central America
1305,Central America
57443,Central America
52105,South America
821,Central America
5231,Central America
1858,Central America
59983,Central America
8223,South America
54872,Central America
1484,Central America
3313,Central America
5222,South America
52136,South America
53456,South America
57063,Caribbean
55464,Caribbean
56662,Central America
58871,Central America
56698,Central America
2488,Central America
3313,Central America
7738,Central America
7182,Central America
58845,South America
56333,South America
52717,Caribbean
3587,Caribbean
6100,Caribbean
58871,Central America
589,Central America
2488,Central America
5163,South America
58554,South America
61498,South America
59608,South America
58781,Central America
56646,Central America
60261,Central America
6267,South America
52696,South America
58554,South America
53701,South America
7347,Caribbean
2991,Caribbean
52949,Central America
56640,Central America
60730,South America
54267,South America
9014,South America
2991,Caribbean
4285,Caribbean
6209,Central America
3311,Central America
56559,Central America
5950,Central America
52666,Central America
51501,South America
6816,South America
3476,South America
3252,South America
54563,Caribbean
54537,Caribbean
6086,Central America
2602,Central America
551,Central America
58452,Central America
53405,Central America
8049,Central America
55120,Caribbean
59828,Caribbean
53623,Caribbean
54884,Central America
58747,Central America
51815,South America
7312,Caribbean
8880,Central America
57551,Central America
58434,Central America
6271,Central America
1021,Central America
9215,Central America
9935,Central America
5497,South America
2269,South America
59812,South America
2269,South America
55106,South America
53281,Central America
60401,Central America
4081,Central America
7978,Central America
3252,South America
61575,South America
52865,South America
52014,Caribbean
58709,Caribbean
2178,Central America
57796,Central America
9157,Central America
504,Central America
6694,South America
1711,South America
56662,Central America
7204,Central America
59258,South America
5266,South America
4949,South America
53584,Caribbean
58697,Central America
9876,South America
6662,South America
59516,Caribbean
58544,Central America
7288,Central America
1501,South America
57368,South America
59194,Caribbean
8571,Caribbean
59109,Central America
58544,Central America
7512,Central America
682,Central America
60033,Central America
53902,South America
7937,South America
56122,South America
57428,South America
3636,Caribbean
51314,Central America
3024,Central America
51658,Central America
60810,Central America
4535,Central America
8264,South America
1613,South America
52239,Caribbean
56432,Central America
60810,Central America
59983,Central America
2524,South America
3134,Caribbean
3073,Caribbean
5289,Central America
7455,Central America
1569,Central America
4143,Caribbean
1706,Central America
8935,Central America
54398,Caribbean
56641,Caribbean
8934,Central America
54884,Central America
6272,Caribbean
54411,Central America
9248,Central America
3889,Caribbean
6706,Central America
56438,South America
56410,Central America
697,South America
52833,Central America
7794,Central America
54403,Central America
1194,Caribbean
6356,Central America
52876,South America
52741,Central America
55177,Caribbean
1397,Central America
4272,Central America
51573,Caribbean
56026,Central America
60601,Caribbean
2781,Central America
10112,South America
4291,South America
56400,Central America
55177,Caribbean
3167,Central America
51941,South America
54358,Central America
2013,Central America
9896,Central America
55128,Central America
6764,Central America
60614,South America
55128,Central America
6478,South America
56392,Central America
2671,Central America
9055,Central America
59620,Central America
61528,South America
8137,South America
60614,South America
692,Central America
7700,Central America
2013,Central America
52876,South America
4570,Central America
52383,South America
984,Central America
60798,Caribbean
52308,Caribbean
7890,Central America
51361,South America
4552,South America
57298,South America
1871,South America
52531,Central America
5563,Caribbean
52515,Central America
52741,Central America
54294,South America
56392,Central America
48429,West Asia
48624,Central Asia
20819,Eastern Asia
30253,Eastern Asia
21867,Southeast Asia
43469,West Asia
46289,South Asia
47954,West Asia
22221,Eastern Asia
21761,Eastern Asia
24065,Eastern Asia
20794,Eastern Asia
22839,Eastern Asia
22871,Oceania
26363,Eastern Asia
23651,South Asia
31229,Oceania
20334,Oceania
28555,South Asia
31191,Oceania
27946,South Asia
46793,West Asia
25293,Eastern Asia
31191,Oceania
30421,Oceania
29306,Oceania
21603,Oceania
41780,Central Asia
29248,Oceania
27413,South Asia
21474,Eastern Asia
21489,Oceania
25699,South Asia
51158,West Asia
23752,Oceania
20837,Oceania
24635,South Asia
48624,Central Asia
21599,Oceania
28012,South Asia
20430,Eastern Asia
26788,Southeast Asia
22104,Eastern Asia
28196,Oceania
26787,Oceania
20850,Oceania
28332,South Asia
23729,Eastern Asia
23486,Oceania
29964,Southeast Asia
28956,Southeast Asia
20841,Southeast Asia
47211,West Asia
48845,Central Asia
23726,Southeast Asia
26349,Southeast Asia
21803,Eastern Asia
24771,Oceania
22070,Southeast Asia
28621,Oceania
20354,Oceania
20625,South Asia
28173,Oceania
26716,South Asia
41976,South Asia
21255,Eastern Asia
26040,Oceania
29924,South Asia
28873,Southeast Asia
24736,Southeast Asia
27244,Southeast Asia
48178,West Asia
21474,Eastern Asia
26501,Oceania
30814,Oceania
26903,Oceania
21709,Oceania
28819,Southeast Asia
26197,Southeast Asia
28396,Southeast Asia
50716,West Asia
48442,West Asia
30530,Oceania
48429,West Asia
30788,Oceania
31167,Oceania
25624,South Asia
29869,Southeast Asia
30490,Oceania
22153,Oceania
46470,West Asia
41609,West Asia
27136,Southeast Asia
25585,Southeast Asia
28217,Oceania
30767,Oceania
21377,South Asia
27550,South Asia
28700,Eastern Asia
29520,Oceania
48663,West Asia
43724,West Asia
30191,Eastern Asia
41630,West Asia
27628,Oceania
45064,South Asia
24044,South Asia
25774,Southeast Asia
44657,West Asia
48442,West Asia
24035,Southeast Asia
50888,West Asia
21258,Eastern Asia
29710,Eastern Asia
23747,Oceania
28738,Oceania
45045,South Asia
24035,Southeast Asia
20841,Southeast Asia
44192,West Asia
28115,Eastern Asia
41976,South Asia
20409,Southeast Asia
21936,Southeast Asia
29353,Southeast Asia
43920,West Asia
45848,West Asia
49370,Central Asia
47841,South Asia
25181,Southeast Asia
29353,Southeast Asia
41577,West Asia
45008,Central Asia
31012,Oceania
24093,Oceania
22871,Oceania
23726,Southeast Asia
23139,Southeast Asia
45283,West Asia
42493,West Asia
31218,Oceania
23925,Oceania
27501,Oceania
29151,South Asia
27033,South Asia
29869,Southeast Asia
51280,West Asia
22510,Eastern Asia
29133,Southeast Asia
27029,Southeast Asia
27498,Southeast Asia
22839,Eastern Asia
26482,South Asia
25926,Eastern Asia
25438,Oceania
30859,Oceania
27864,Southeast Asia
28583,Eastern Asia
21808,Oceania
26175,Southeast Asia
23908,Southeast Asia
48049,West Asia
51236,West Asia
50155,Central Asia
20754,Eastern Asia
22020,South Asia
27413,South Asia
49513,West Asia
48048,West Asia
26040,Oceania
46180,South Asia
27413,South Asia
28267,Southeast Asia
26660,Southeast Asia
27193,Eastern Asia
21969,Eastern Asia
24174,South Asia
29135,Southeast Asia
44405,West Asia
30253,Eastern Asia
21940,Oceania
27984,Oceania
28602,South Asia
22494,Southeast Asia
46094,West Asia
24313,Oceania
24463,Oceania
26609,Oceania
27956,Oceania
44639,South Asia
23121,Southeast Asia
48178,West Asia
41341,West Asia
31012,Oceania
24097,Oceania
30064,Southeast Asia
46446,West Asia
26088,Southeast Asia
30886,Oceania
20754,Eastern Asia
51280,West Asia
23735,Eastern Asia
29267,Southeast Asia
31012,Oceania
26742,Oceania
24355,Southeast Asia
47161,West Asia
30490,Oceania
25624,South Asia
46508,West Asia
50335,West Asia
23698,Eastern Asia
50912,West Asia
21863,Southeast Asia
26046,Eastern Asia
26116,Oceania
27541,Eastern Asia
47399,West Asia
28670,Eastern Asia
25497,Oceania
26551,Southeast Asia
23818,Oceania
46077,West Asia
22791,South Asia
51213,West Asia
22791,South Asia
24290,Eastern Asia
21659,Oceania
47060,Central Asia
27373,Oceania
20905,Oceania
28026,Eastern Asia
50269,West Asia
25504,South Asia
21432,Southeast Asia
25497,Oceania
27626,Oceania
25780,Eastern Asia
29961,Eastern Asia
27373,Oceania
27373,Oceania
24379,Oceania
26241,South Asia
25597,South Asia
22479,Southeast Asia
25917,South Asia
47399,West Asia
46503,West Asia
51213,West Asia
30104,Southeast Asia
29763,Oceania
27366,South Asia
28824,South Asia
23789,South Asia
22479,Southeast Asia
25049,Eastern Asia
37170,South of  USA 
32616,South of  USA 
34479,East of USA
35418,West of USA 
33927,US Center 
31751,East of USA
32675,West of USA 
32675,West of USA 
33094,East of USA
37446,West of USA 
38918,West of USA 
37432,US Center 
46082,Canada
34122,US Center 
39270,East of USA
38765,East of USA
39910,West of USA 
35415,West of USA 
34114,East of USA
38208,West of USA 
36795,East of USA
41123,West of USA 
40302,US Center 
31787,US Center 
37648,South of  USA 
36609,South of  USA 
39175,US Center 
39854,US Center 
38357,West of USA 
38850,East of USA
33243,East of USA
34023,East of USA
33243,East of USA
37834,South of  USA 
33458,West of USA 
33443,East of USA
37647,US Center 
36753,West of USA 
47378,Canada
31549,East of USA
40209,South of  USA 
41014,US Center 
35992,US Center 
37423,West of USA 
32712,West of USA 
34256,West of USA 
47378,Canada
35720,South of  USA 
35086,US Center 
34220,US Center 
32103,West of USA 
35986,West of USA 
35475,West of USA 
32673,West of USA 
40364,East of USA
38478,East of USA
37400,East of USA
37785,South of  USA 
39332,US Center 
35963,West of USA 
32873,US Center 
32201,West of USA 
40762,West of USA 
37587,West of USA 
31748,East of USA
37936,East of USA
39305,US Center 
38676,US Center 
32201,West of USA 
32380,East of USA
31482,East of USA
38164,West of USA 
34746,West of USA 
39220,South of  USA 
34122,US Center 
36327,West of USA 
32173,East of USA
40302,US Center 
36319,West of USA 
36557,US Center 
32784,West of USA 
34055,South of  USA 
32784,West of USA 
39692,East of USA
33516,West of USA 
50105,Canada
40612,East of USA
37162,East of USA
32712,West of USA 
34910,East of USA
32056,US Center 
36019,West of USA 
36450,East of USA
33508,US Center 
37423,West of USA 
38353,West of USA 
39264,West of USA 
43877,Canada
37785,South of  USA 
35993,US Center 
32107,West of USA 
32938,East of USA
31652,East of USA
35943,South of  USA 
40111,East of USA
38716,East of USA
38107,East of USA
40378,West of USA 
33380,US Center 
38157,West of USA 
36174,South of  USA 
39880,US Center 
32280,West of USA 
31889,US Center 
39171,West of USA 
34910,East of USA
39869,US Center 
31862,West of USA 
35491,West of USA 
37257,West of USA 
34653,East of USA
37692,East of USA
39921,South of  USA 
41071,US Center 
35963,West of USA 
32143,South of  USA 
40679,South of  USA 
38208,West of USA 
31862,West of USA 
37990,East of USA
40054,East of USA
38784,East of USA
39196,South of  USA 
35294,US Center 
31816,US Center 
32499,West of USA 
32201,West of USA 
35192,South of  USA 
39880,US Center 
37951,West of USA 
31801,West of USA 
34747,West of USA 
38605,West of USA 
37890,East of USA
32086,South of  USA 
36241,West of USA 
34397,East of USA
35475,West of USA 
37315,West of USA 
32778,West of USA 
33508,US Center 
32190,US Center 
35963,West of USA 
37890,East of USA
34473,West of USA 
32507,East of USA
36832,South of  USA 
32465,East of USA
32460,East of USA
36252,West of USA 
40799,East of USA
39390,West of USA 
40435,South of  USA 
40781,US Center 
37598,US Center 
32038,US Center 
36603,East of USA
35395,US Center 
38618,US Center 
40945,US Center 
41145,West of USA 
36876,West of USA 
40945,US Center 
37296,West of USA 
37554,East of USA
38909,US Center 
31959,US Center 
38295,West of USA 
41145,West of USA 
32465,East of USA
36703,West of USA 
40070,East of USA
31419,East of USA
39775,West of USA 
37836,East of USA
36402,South of  USA 
41472,Southern Africa
43875,North Africa
49026,North Africa
50133,North Africa
46193,North Africa
42320,North Africa
46659,North Africa
44943,North Africa
45580,West Africa
49211,East Africa
42916,West Africa
47614,Southern Africa
42143,East Africa
42983,West Africa
32201,West of USA 
32181,East of USA
32178,South of  USA 
32175,East of USA
32175,East of USA
32171,South of  USA 
32168,East of USA
32166,East of USA
32159,South of  USA 
32157,West of USA 
32157,West of USA 
32149,South of  USA 
32145,East of USA
32145,East of USA
32143,South of  USA 
32134,South of  USA 
32126,South of  USA 
32126,South of  USA 
32124,US Center 
32123,US Center 
32116,East of USA
32115,East of USA
32112,US Center 
32110,West of USA 
32105,US Center 
32099,East of USA
32094,East of USA
32090,West of USA 
32088,South of  USA 
32082,South of  USA 
32072,US Center 
32069,US Center 
32068,US Center 
32068,US Center 
32064,South of  USA 
32062,South of  USA 
32062,South of  USA 
32061,South of  USA 
32056,US Center 
32055,East of USA
32055,East of USA
32053,US Center 
32051,West of USA 
32051,West of USA 
32047,US Center 
32043,West of USA 
32038,US Center 
32035,West of USA 
32034,West of USA 
32034,West of USA 
32030,West of USA 
32029,West of USA 
32029,West of USA 
32020,East of USA
32017,West of USA 
32016,West of USA 
32009,East of USA
32007,East of USA
32006,East of USA
32006,East of USA
32002,South of  USA 
32002,South of  USA 
31999,West of USA 
31998,East of USA
31998,East of USA
31986,South of  USA 
31983,South of  USA 
31983,South of  USA 
31982,South of  USA 
31977,East of USA
31977,East of USA
31974,US Center 
31970,US Center 
31967,US Center 
31966,US Center 
31964,US Center 
31959,US Center 
31958,US Center 
31953,East of USA
31950,East of USA
31949,East of USA
31944,West of USA 
31941,East of USA
31940,US Center 
31940,US Center 
31937,US Center 
31931,South of  USA 
31927,West of USA 
31927,West of USA 
31922,US Center 
31913,East of USA
31913,East of USA
31912,East of USA
31910,East of USA
31910,East of USA
31905,East of USA
31894,West of USA 
31885,West of USA 
31883,South of  USA 
31883,South of  USA 
31881,West of USA 
31881,West of USA 
31878,West of USA 
31877,West of USA 
31875,US Center 
31872,West of USA 
