order_id,Shipping Mode,Order Region,Order Status,delay
66560,Standard Class,Northern Europe,PENDING,2.0
61703,Standard Class,Western Europe,PENDING,0.0
63668,Standard Class,Northern Europe,PENDING,0.0
63949,Standard Class,Western Europe,PENDING,1.0
20135,Standard Class,Western Europe,PENDING,2.0
70330,Standard Class,Western Europe,PENDING,2.0
13615,Standard Class,Western Europe,PENDING,2.0
70329,Standard Class,Western Europe,PENDING,1.0
12890,Standard Class,Western Europe,PENDING,2.0
64989,Standard Class,Western Europe,PENDING,1.0
71165,Standard Class,Southern Europe,PENDING,2.0
64297,Standard Class,Western Europe,PENDING,-1.0
13712,Standard Class,Northern Europe,PENDING,-1.0
47934,Standard Class,Eastern Europe,PENDING,1.0
11930,Standard Class,Western Europe,PENDING,2.0
14285,Standard Class,Western Europe,PENDING,2.0
66389,Standard Class,Southern Europe,PENDING,1.0
12610,Standard Class,Western Europe,PENDING,2.0
62765,Standard Class,Western Europe,PENDING,2.0
15556,Standard Class,Northern Europe,PENDING,-2.0
10349,Standard Class,Southern Europe,PENDING,1.0
63901,Standard Class,Western Europe,PENDING,-2.0
67580,Standard Class,Western Europe,PENDING,2.0
66579,Standard Class,Northern Europe,PENDING,1.0
15522,Standard Class,Northern Europe,PENDING,-1.0
19330,Standard Class,Western Europe,PENDING,2.0
19185,Standard Class,Western Europe,PENDING,2.0
69159,Standard Class,Western Europe,PENDING,1.0
68924,Standard Class,Southern Europe,PENDING,1.0
69122,Standard Class,Southern Europe,PENDING,-1.0
71378,Standard Class,Northern Europe,PENDING,0.0
69613,Standard Class,Northern Europe,PROCESSING,0.0
70595,Standard Class,Northern Europe,PROCESSING,2.0
69468,Standard Class,Western Europe,PROCESSING,0.0
70807,Standard Class,Northern Europe,PROCESSING,-1.0
70843,Standard Class,Western Europe,PROCESSING,0.0
69498,Standard Class,Southern Europe,PROCESSING,0.0
71085,Standard Class,Western Europe,PROCESSING,2.0
71083,Standard Class,Northern Europe,PROCESSING,0.0
70654,Standard Class,Western Europe,PROCESSING,1.0
71044,Standard Class,Southern Europe,PROCESSING,1.0
70706,Standard Class,Western Europe,PROCESSING,-2.0
67677,Standard Class,Western Europe,PROCESSING,-1.0
15423,Standard Class,Western Europe,PROCESSING,0.0
15691,Standard Class,Western Europe,PROCESSING,-2.0
49087,Standard Class,Northern Europe,PROCESSING,-1.0
11187,Standard Class,Western Europe,PROCESSING,-1.0
63743,Standard Class,Western Europe,PROCESSING,0.0
64178,Standard Class,Western Europe,PROCESSING,0.0
18146,Standard Class,Northern Europe,PROCESSING,-2.0
17919,Standard Class,Northern Europe,PROCESSING,1.0
64288,Standard Class,Southern Europe,PROCESSING,0.0
62735,Standard Class,Southern Europe,PROCESSING,2.0
10665,Standard Class,Western Europe,PROCESSING,2.0
17394,Standard Class,Western Europe,PROCESSING,1.0
15026,Standard Class,Northern Europe,PROCESSING,-2.0
17701,Standard Class,Western Europe,PROCESSING,-2.0
14816,Standard Class,Western Europe,PROCESSING,-2.0
69990,Standard Class,Northern Europe,PROCESSING,2.0
16621,Standard Class,Western Europe,PROCESSING,-2.0
19159,Standard Class,Southern Europe,PROCESSING,1.0
43500,Standard Class,Eastern Europe,PROCESSING,2.0
20127,Standard Class,Northern Europe,PROCESSING,-1.0
16750,Standard Class,Western Europe,PROCESSING,2.0
13423,Standard Class,Southern Europe,PROCESSING,0.0
68120,Standard Class,Western Europe,PROCESSING,2.0
67706,Standard Class,Northern Europe,PROCESSING,-2.0
11561,Standard Class,Northern Europe,PROCESSING,-2.0
11493,Standard Class,Northern Europe,PROCESSING,0.0
46315,Standard Class,Eastern Europe,PROCESSING,2.0
13057,Standard Class,Southern Europe,PROCESSING,-1.0
61851,Standard Class,Southern Europe,PROCESSING,-2.0
12585,Standard Class,Western Europe,PROCESSING,2.0
11748,Standard Class,Southern Europe,PROCESSING,0.0
10710,Standard Class,Western Europe,PROCESSING,2.0
68518,Standard Class,Western Europe,PROCESSING,0.0
67059,Standard Class,Southern Europe,PROCESSING,1.0
63393,Standard Class,Western Europe,PROCESSING,0.0
15788,Standard Class,Western Europe,PROCESSING,0.0
14975,Standard Class,Southern Europe,PROCESSING,2.0
68935,Standard Class,Western Europe,PROCESSING,2.0
69074,Standard Class,Southern Europe,PROCESSING,1.0
69175,Standard Class,Western Europe,PROCESSING,2.0
69048,Standard Class,Northern Europe,PROCESSING,0.0
71568,Standard Class,Northern Europe,PROCESSING,0.0
71460,Standard Class,Southern Europe,PROCESSING,2.0
71524,Standard Class,Western Europe,PROCESSING,1.0
70528,Standard Class,Northern Europe,SUSPECTED_FRAUD,0.0
16947,Standard Class,Western Europe,SUSPECTED_FRAUD,-1.0
70218,Standard Class,Western Europe,SUSPECTED_FRAUD,0.0
66073,Standard Class,Western Europe,SUSPECTED_FRAUD,0.0
44341,Standard Class,Eastern Europe,SUSPECTED_FRAUD,-2.0
14068,Standard Class,Northern Europe,SUSPECTED_FRAUD,0.0
67291,Standard Class,Western Europe,SUSPECTED_FRAUD,-2.0
17512,Standard Class,Northern Europe,SUSPECTED_FRAUD,-1.0
11218,Standard Class,Western Europe,SUSPECTED_FRAUD,0.0
65066,Standard Class,Northern Europe,SUSPECTED_FRAUD,-2.0
62899,Standard Class,Southern Europe,SUSPECTED_FRAUD,1.0
15079,Standard Class,Western Europe,SUSPECTED_FRAUD,1.0
19734,Standard Class,Western Europe,SUSPECTED_FRAUD,1.0
19366,Standard Class,Western Europe,SUSPECTED_FRAUD,-2.0
15454,Standard Class,Southern Europe,SUSPECTED_FRAUD,1.0
10801,Standard Class,Western Europe,SUSPECTED_FRAUD,-2.0
6274,Standard Class,Central America,CANCELED,1.0
53235,Standard Class,Central America,CANCELED,2.0
9720,Standard Class,South America,CANCELED,2.0
10065,Standard Class,South America,CANCELED,2.0
4529,Standard Class,Central America,CANCELED,1.0
55519,Standard Class,Central America,CANCELED,1.0
6231,Standard Class,Central America,CANCELED,-2.0
1946,Standard Class,South America,PENDING,-2.0
58404,Standard Class,Central America,PENDING,1.0
3251,Standard Class,South America,PENDING,-2.0
60385,Standard Class,Central America,PENDING,2.0
7116,Standard Class,Central America,PENDING,-2.0
6369,Standard Class,South America,PENDING,1.0
9455,Standard Class,Central America,PENDING,2.0
1368,Standard Class,Central America,PENDING,0.0
9009,Standard Class,Central America,PENDING,1.0
6210,Standard Class,Central America,PENDING,2.0
9408,Standard Class,Central America,PENDING,0.0
4217,Standard Class,Central America,PENDING,-1.0
61113,Standard Class,Caribbean,PENDING,0.0
57376,Standard Class,Central America,PENDING,-2.0
8047,Standard Class,Central America,PENDING,-1.0
7979,Standard Class,South America,PENDING,1.0
7704,Standard Class,Central America,PENDING,1.0
60413,Standard Class,South America,PENDING,0.0
4604,Standard Class,Central America,PENDING,1.0
54174,Standard Class,Central America,PENDING,1.0
572,Standard Class,Central America,PENDING,-1.0
51788,Standard Class,Caribbean,PENDING,0.0
8713,Standard Class,Caribbean,PENDING,0.0
59154,Standard Class,Central America,PENDING,1.0
57511,Standard Class,Central America,PENDING,-2.0
6415,Standard Class,Central America,PENDING,2.0
54538,Standard Class,South America,PENDING,0.0
2980,Standard Class,Central America,PENDING,2.0
58382,Standard Class,Central America,PENDING,-1.0
705,Standard Class,Central America,PENDING,2.0
2399,Standard Class,Central America,PENDING,1.0
59473,Standard Class,Central America,PENDING,0.0
6462,Standard Class,Central America,PENDING,-1.0
4666,Standard Class,Central America,PENDING,-2.0
7713,Standard Class,South America,PENDING,0.0
6687,Standard Class,Central America,PENDING,-1.0
2298,Standard Class,Central America,PENDING,0.0
60851,Standard Class,South America,PENDING,-2.0
339,Standard Class,South America,PENDING,1.0
5924,Standard Class,Caribbean,PENDING,1.0
55172,Standard Class,Central America,PENDING,-1.0
2504,Standard Class,South America,PENDING,1.0
5866,Standard Class,Caribbean,PENDING,-2.0
57244,Standard Class,Caribbean,PENDING,1.0
8739,Standard Class,Central America,PENDING,1.0
51960,Standard Class,Central America,PENDING,2.0
7802,Standard Class,Central America,PENDING,-1.0
6030,Standard Class,Central America,PENDING,2.0
9315,Standard Class,Central America,PENDING,2.0
106,Standard Class,Central America,PROCESSING,-2.0
3239,Standard Class,Caribbean,PROCESSING,1.0
3723,Standard Class,Central America,PROCESSING,0.0
60688,Standard Class,Central America,PROCESSING,0.0
56828,Standard Class,Central America,PROCESSING,0.0
60695,Standard Class,Central America,PROCESSING,2.0
53630,Standard Class,South America,PROCESSING,2.0
7706,Standard Class,Caribbean,PROCESSING,-2.0
55346,Standard Class,South America,PROCESSING,-2.0
58166,Standard Class,Central America,PROCESSING,-2.0
1347,Standard Class,South America,PROCESSING,-1.0
8991,Standard Class,Central America,PROCESSING,-2.0
4748,Standard Class,Central America,PROCESSING,0.0
9272,Standard Class,Caribbean,PROCESSING,-1.0
2845,Standard Class,Caribbean,PROCESSING,2.0
2731,Standard Class,Caribbean,PROCESSING,-2.0
6376,Standard Class,Central America,PROCESSING,-2.0
4036,Standard Class,South America,PROCESSING,-2.0
6745,Standard Class,Central America,PROCESSING,2.0
4842,Standard Class,Central America,PROCESSING,-1.0
511,Standard Class,South America,PROCESSING,-2.0
4526,Standard Class,South America,PROCESSING,-2.0
1731,Standard Class,Central America,PROCESSING,-2.0
131,Standard Class,Central America,PROCESSING,-2.0
4127,Standard Class,South America,PROCESSING,-1.0
4550,Standard Class,South America,PROCESSING,2.0
53606,Standard Class,South America,PROCESSING,-2.0
6991,Standard Class,Caribbean,PROCESSING,-2.0
5292,Standard Class,Central America,PROCESSING,-1.0
10231,Standard Class,South America,PROCESSING,-2.0
1369,Standard Class,Central America,PROCESSING,1.0
115,Standard Class,South America,PROCESSING,2.0
4297,Standard Class,Central America,PROCESSING,-1.0
7510,Standard Class,South America,PROCESSING,2.0
6554,Standard Class,South America,PROCESSING,1.0
6532,Standard Class,Central America,PROCESSING,-1.0
3834,Standard Class,Caribbean,PROCESSING,1.0
2449,Standard Class,Central America,PROCESSING,1.0
1685,Standard Class,Central America,SUSPECTED_FRAUD,2.0
5110,Standard Class,Central America,SUSPECTED_FRAUD,2.0
54019,Standard Class,South America,SUSPECTED_FRAUD,1.0
53731,Standard Class,Central America,SUSPECTED_FRAUD,-2.0
411,Standard Class,South America,SUSPECTED_FRAUD,-2.0
9534,Standard Class,Central America,SUSPECTED_FRAUD,1.0
5205,Standard Class,South America,SUSPECTED_FRAUD,2.0
74630,Standard Class,Oceania,CANCELED,2.0
75701,Standard Class,Oceania,CANCELED,-2.0
21998,Standard Class,Eastern Asia,CANCELED,0.0
22508,Standard Class,Oceania,CANCELED,0.0
73920,Standard Class,Eastern Asia,CANCELED,2.0
21614,Standard Class,South Asia,CANCELED,1.0
71769,Standard Class,Southeast Asia,CANCELED,1.0
28570,Standard Class,Southeast Asia,CANCELED,2.0
74213,Standard Class,Eastern Asia,CANCELED,0.0
74523,Standard Class,Southeast Asia,PENDING,0.0
74605,Standard Class,Southeast Asia,PENDING,2.0
73000,Standard Class,Oceania,PENDING,2.0
75282,Standard Class,Southeast Asia,PENDING,-1.0
75225,Standard Class,Southeast Asia,PENDING,2.0
25070,Standard Class,Oceania,PENDING,2.0
23144,Standard Class,Eastern Asia,PENDING,1.0
29039,Standard Class,Southeast Asia,PENDING,1.0
48383,Standard Class,West Asia,PENDING,0.0
25625,Standard Class,Oceania,PENDING,2.0
30786,Standard Class,Oceania,PENDING,-2.0
26541,Standard Class,Southeast Asia,PENDING,-2.0
22358,Standard Class,Southeast Asia,PENDING,0.0
20691,Standard Class,South Asia,PENDING,-2.0
76868,Standard Class,Southeast Asia,PENDING,0.0
22912,Standard Class,Southeast Asia,PENDING,-1.0
76939,Standard Class,Southeast Asia,PENDING,1.0
48294,Standard Class,West Asia,PENDING,1.0
31158,Standard Class,Oceania,PENDING,0.0
22003,Standard Class,Southeast Asia,PENDING,0.0
25572,Standard Class,Southeast Asia,PENDING,-1.0
29498,Standard Class,Southeast Asia,PENDING,0.0
47348,Standard Class,West Asia,PENDING,0.0
74824,Standard Class,Eastern Asia,PENDING,1.0
25334,Standard Class,Oceania,PENDING,1.0
72401,Standard Class,South Asia,PENDING,-2.0
22891,Standard Class,Eastern Asia,PENDING,-2.0
24085,Standard Class,Oceania,PENDING,2.0
25145,Standard Class,Southeast Asia,PENDING,2.0
46398,Standard Class,West Asia,PENDING,0.0
21744,Standard Class,Eastern Asia,PENDING,1.0
28269,Standard Class,Southeast Asia,PENDING,1.0
29779,Standard Class,Oceania,PENDING,1.0
24629,Standard Class,South Asia,PENDING,1.0
25908,Standard Class,South Asia,PENDING,0.0
46391,Standard Class,West Asia,PENDING,-2.0
72084,Standard Class,Eastern Asia,PENDING,1.0
71831,Standard Class,Southeast Asia,PENDING,-2.0
71755,Standard Class,Oceania,PENDING,2.0
42286,Standard Class,West Asia,PENDING,-2.0
43101,Standard Class,South Asia,PENDING,-2.0
21026,Standard Class,Oceania,PENDING,-2.0
25081,Standard Class,Oceania,PENDING,-2.0
23480,Standard Class,South Asia,PENDING,2.0
20771,Standard Class,Oceania,PENDING,-2.0
29704,Standard Class,Eastern Asia,PENDING,1.0
22476,Standard Class,Southeast Asia,PENDING,-2.0
43897,Standard Class,West Asia,PENDING,-1.0
72689,Standard Class,South Asia,PENDING,1.0
73548,Standard Class,Southeast Asia,PENDING,0.0
72687,Standard Class,Oceania,PENDING,-1.0
72686,Standard Class,Oceania,PENDING,-2.0
76740,Standard Class,South Asia,PENDING,2.0
72806,Standard Class,Eastern Asia,PENDING,-2.0
72644,Standard Class,Oceania,PENDING,1.0
76372,Standard Class,Eastern Asia,PENDING,-1.0
73589,Standard Class,Southeast Asia,PENDING,1.0
73696,Standard Class,Eastern Asia,PENDING,-2.0
76297,Standard Class,Southeast Asia,PENDING,-1.0
72582,Standard Class,South Asia,PENDING,-1.0
75060,Standard Class,Southeast Asia,PENDING,2.0
74598,Standard Class,Southeast Asia,PROCESSING,0.0
74552,Standard Class,South Asia,PROCESSING,-1.0
74349,Standard Class,Southeast Asia,PROCESSING,1.0
75696,Standard Class,South Asia,PROCESSING,-2.0
72966,Standard Class,Southeast Asia,PROCESSING,-2.0
72979,Standard Class,Southeast Asia,PROCESSING,1.0
72292,Standard Class,Oceania,PROCESSING,-1.0
72346,Standard Class,Southeast Asia,PROCESSING,-2.0
72289,Standard Class,Southeast Asia,PROCESSING,1.0
25371,Standard Class,Southeast Asia,PROCESSING,-2.0
22090,Standard Class,Eastern Asia,PROCESSING,2.0
76875,Standard Class,Southeast Asia,PROCESSING,2.0
44181,Standard Class,West Asia,PROCESSING,-2.0
72414,Standard Class,Southeast Asia,PROCESSING,1.0
28156,Standard Class,Eastern Asia,PROCESSING,-2.0
77106,Standard Class,South Asia,PROCESSING,-2.0
20703,Standard Class,South Asia,PROCESSING,0.0
25206,Standard Class,South Asia,PROCESSING,-2.0
21529,Standard Class,Southeast Asia,PROCESSING,1.0
27525,Standard Class,Eastern Asia,PROCESSING,2.0
29327,Standard Class,South Asia,PROCESSING,-1.0
42009,Standard Class,West Asia,PROCESSING,1.0
74827,Standard Class,Oceania,PROCESSING,-1.0
20536,Standard Class,Eastern Asia,PROCESSING,-2.0
27261,Standard Class,South Asia,PROCESSING,-2.0
30213,Standard Class,Oceania,PROCESSING,0.0
45246,Standard Class,West Asia,PROCESSING,-2.0
72452,Standard Class,Eastern Asia,PROCESSING,-1.0
22318,Standard Class,South Asia,PROCESSING,0.0
43192,Standard Class,South Asia,PROCESSING,-1.0
25091,Standard Class,Southeast Asia,PROCESSING,-2.0
23652,Standard Class,Southeast Asia,PROCESSING,-1.0
71929,Standard Class,Eastern Asia,PROCESSING,1.0
71813,Standard Class,Southeast Asia,PROCESSING,0.0
71830,Standard Class,Southeast Asia,PROCESSING,2.0
21446,Standard Class,Southeast Asia,PROCESSING,-2.0
21426,Standard Class,Southeast Asia,PROCESSING,-2.0
21988,Standard Class,Oceania,PROCESSING,0.0
24352,Standard Class,Southeast Asia,PROCESSING,-1.0
22740,Standard Class,Southeast Asia,PROCESSING,2.0
24037,Standard Class,Eastern Asia,PROCESSING,-1.0
20445,Standard Class,Eastern Asia,PROCESSING,2.0
21085,Standard Class,Oceania,PROCESSING,2.0
26829,Standard Class,Southeast Asia,PROCESSING,1.0
74060,Standard Class,Southeast Asia,PROCESSING,2.0
73999,Standard Class,Southeast Asia,PROCESSING,1.0
74007,Standard Class,South Asia,PROCESSING,-1.0
72688,Standard Class,Oceania,PROCESSING,0.0
72580,Standard Class,Southeast Asia,PROCESSING,2.0
76293,Standard Class,Southeast Asia,PROCESSING,0.0
72685,Standard Class,Oceania,PROCESSING,2.0
72629,Standard Class,Southeast Asia,PROCESSING,1.0
74314,Standard Class,Southeast Asia,PROCESSING,1.0
76682,Standard Class,Eastern Asia,PROCESSING,-1.0
75369,Standard Class,South Asia,PROCESSING,1.0
76320,Standard Class,Eastern Asia,PROCESSING,2.0
71613,Standard Class,Southeast Asia,PROCESSING,0.0
72603,Standard Class,Oceania,PROCESSING,0.0
76423,Standard Class,South Asia,PROCESSING,0.0
76422,Standard Class,South Asia,PROCESSING,-1.0
76709,Standard Class,Oceania,PROCESSING,1.0
74545,Standard Class,Southeast Asia,SUSPECTED_FRAUD,2.0
25971,Standard Class,Oceania,SUSPECTED_FRAUD,-2.0
77177,Standard Class,South Asia,SUSPECTED_FRAUD,-1.0
77082,Standard Class,Southeast Asia,SUSPECTED_FRAUD,-1.0
77117,Standard Class,Southeast Asia,SUSPECTED_FRAUD,-1.0
28811,Standard Class,Eastern Asia,SUSPECTED_FRAUD,-2.0
44463,Standard Class,West Asia,SUSPECTED_FRAUD,0.0
25281,Standard Class,Eastern Asia,SUSPECTED_FRAUD,-2.0
25058,Standard Class,Eastern Asia,SUSPECTED_FRAUD,0.0
20902,Standard Class,Oceania,SUSPECTED_FRAUD,-1.0
30587,Standard Class,Oceania,SUSPECTED_FRAUD,-1.0
28963,Standard Class,South Asia,SUSPECTED_FRAUD,0.0
74056,Standard Class,Southeast Asia,SUSPECTED_FRAUD,-2.0
73992,Standard Class,South Asia,SUSPECTED_FRAUD,-1.0
71603,Standard Class,Southeast Asia,SUSPECTED_FRAUD,0.0
75034,Standard Class,Southeast Asia,SUSPECTED_FRAUD,1.0
75403,Standard Class,Southeast Asia,SUSPECTED_FRAUD,0.0
76295,Standard Class,Southeast Asia,SUSPECTED_FRAUD,2.0
33184,Standard Class,South of  USA ,CANCELED,1.0
33117,Standard Class,US Center ,CANCELED,-1.0
32461,Standard Class,East of USA,CANCELED,-2.0
33471,Standard Class,US Center ,PENDING,-2.0
38425,Standard Class,East of USA,PENDING,2.0
37896,Standard Class,East of USA,PENDING,-2.0
36299,Standard Class,South of  USA ,PENDING,1.0
36066,Standard Class,West of USA ,PENDING,-2.0
41118,Standard Class,South of  USA ,PENDING,0.0
32040,Standard Class,US Center ,PENDING,2.0
32807,Standard Class,West of USA ,PENDING,-1.0
35054,Standard Class,East of USA,PENDING,1.0
38381,Standard Class,West of USA ,PENDING,-2.0
38044,Standard Class,East of USA,PENDING,1.0
33567,Standard Class,South of  USA ,PENDING,-1.0
40649,Standard Class,US Center ,PROCESSING,1.0
39631,Standard Class,East of USA,PROCESSING,-2.0
35444,Standard Class,US Center ,PROCESSING,1.0
33844,Standard Class,West of USA ,PROCESSING,1.0
38895,Standard Class,West of USA ,PROCESSING,2.0
36572,Standard Class,South of  USA ,PROCESSING,-1.0
36261,Standard Class,South of  USA ,PROCESSING,-2.0
33077,Standard Class,East of USA,PROCESSING,-1.0
31717,Standard Class,West of USA ,PROCESSING,-1.0
35804,Standard Class,West of USA ,PROCESSING,1.0
39230,Standard Class,West of USA ,PROCESSING,2.0
39616,Standard Class,East of USA,PROCESSING,-2.0
39833,Standard Class,East of USA,PROCESSING,0.0
35442,Standard Class,West of USA ,PROCESSING,-1.0
35522,Standard Class,US Center ,PROCESSING,-1.0
32118,Standard Class,East of USA,SUSPECTED_FRAUD,0.0
38544,Standard Class,East of USA,SUSPECTED_FRAUD,1.0
32653,Standard Class,US Center ,SUSPECTED_FRAUD,0.0
38948,Standard Class,US Center ,SUSPECTED_FRAUD,0.0
34387,Standard Class,East of USA,SUSPECTED_FRAUD,-1.0
33931,Standard Class,South of  USA ,SUSPECTED_FRAUD,-2.0
37511,Standard Class,West of USA ,SUSPECTED_FRAUD,-2.0
35853,Standard Class,South of  USA ,SUSPECTED_FRAUD,0.0
51172,Standard Class,West Africa,PENDING,-1.0
42510,Standard Class,West Africa,PENDING,2.0
50873,Standard Class,West Africa,PENDING,0.0
43265,Standard Class,West Africa,PROCESSING,2.0
47679,Standard Class,Eastern Europe,CANCELED,1.0
14499,Standard Class,Western Europe,CANCELED,1.0
63390,Standard Class,Western Europe,PENDING,2.0
14213,Standard Class,Western Europe,PENDING,0.0
11163,Standard Class,Northern Europe,PENDING,0.0
43501,Standard Class,Eastern Europe,PENDING,-2.0
68559,Standard Class,Southern Europe,PENDING,1.0
18708,Standard Class,Western Europe,PENDING,0.0
15242,Standard Class,Northern Europe,PENDING,-1.0
63797,Standard Class,Southern Europe,PROCESSING,-1.0
11877,Standard Class,Northern Europe,PROCESSING,-1.0
11812,Standard Class,Western Europe,PROCESSING,-1.0
17487,Standard Class,Southern Europe,PROCESSING,-1.0
10761,Standard Class,Northern Europe,PROCESSING,-2.0
50077,Standard Class,Eastern Europe,PROCESSING,-1.0
41939,Standard Class,Eastern Europe,PROCESSING,1.0
5524,Standard Class,Caribbean,CANCELED,1.0
2170,Standard Class,South America,CANCELED,2.0
53327,Standard Class,South America,CANCELED,-1.0
59341,Standard Class,Central America,PENDING,-2.0
57065,Standard Class,Central America,PENDING,2.0
59233,Standard Class,Central America,PENDING,0.0
59979,Standard Class,Central America,PROCESSING,1.0
57811,Standard Class,South America,PROCESSING,-2.0
10110,Standard Class,South America,PROCESSING,2.0
8975,Standard Class,South America,PROCESSING,2.0
26915,Standard Class,Oceania,CANCELED,2.0
23476,Standard Class,Southeast Asia,CANCELED,-2.0
27040,Standard Class,South Asia,CANCELED,2.0
23891,Standard Class,Eastern Asia,CANCELED,-2.0
20449,Standard Class,Eastern Asia,PENDING,1.0
25570,Standard Class,South Asia,PENDING,2.0
27214,Standard Class,Southeast Asia,PENDING,1.0
26306,Standard Class,South Asia,PENDING,-2.0
43860,Standard Class,West Asia,PROCESSING,2.0
26186,Standard Class,Southeast Asia,PROCESSING,-2.0
36016,Standard Class,West of USA ,PENDING,-2.0
34032,Standard Class,East of USA,PENDING,-1.0
38159,Standard Class,West of USA ,PENDING,1.0
38596,Standard Class,US Center ,PENDING,-2.0
34644,Standard Class,West of USA ,PROCESSING,1.0
33970,Standard Class,East of USA,PROCESSING,2.0
32954,Standard Class,US Center ,SUSPECTED_FRAUD,1.0
15009,Standard Class,Southern Europe,CANCELED,1.0
68737,Standard Class,Northern Europe,PROCESSING,-1.0
13937,Standard Class,Southern Europe,PROCESSING,-1.0
11241,Standard Class,Northern Europe,PROCESSING,-2.0
16251,Standard Class,Northern Europe,PROCESSING,-2.0
61617,Standard Class,Northern Europe,PROCESSING,-1.0
67183,Standard Class,Western Europe,SUSPECTED_FRAUD,0.0
7930,Standard Class,Caribbean,CANCELED,2.0
59941,Standard Class,Caribbean,PENDING,-2.0
3492,Standard Class,Central America,PROCESSING,-1.0
1351,Standard Class,Caribbean,PROCESSING,-2.0
6654,Standard Class,Central America,PROCESSING,1.0
5406,Standard Class,Central America,PROCESSING,-2.0
60838,Standard Class,South America,PROCESSING,0.0
10118,Standard Class,South America,PROCESSING,0.0
2847,Standard Class,South America,PROCESSING,-1.0
9430,Standard Class,Caribbean,SUSPECTED_FRAUD,2.0
29828,Standard Class,Southeast Asia,PENDING,0.0
30884,Standard Class,Oceania,PROCESSING,1.0
27361,Standard Class,Eastern Asia,PROCESSING,-2.0
28679,Standard Class,Southeast Asia,PROCESSING,1.0
48370,Standard Class,West Asia,SUSPECTED_FRAUD,2.0
34803,Standard Class,US Center ,CANCELED,0.0
35601,Standard Class,West of USA ,PENDING,-2.0
36294,Standard Class,South of  USA ,SUSPECTED_FRAUD,1.0
48023,Standard Class,North Africa,CANCELED,0.0
41722,Standard Class,East Africa,PROCESSING,-1.0
62320,Standard Class,Western Europe,PENDING,2.0
64654,Standard Class,Southern Europe,PROCESSING,1.0
50822,Standard Class,Eastern Europe,PROCESSING,-1.0
18831,Standard Class,Western Europe,PROCESSING,-2.0
13897,Standard Class,Western Europe,PROCESSING,-1.0
9010,Standard Class,Central America,PENDING,2.0
5861,Standard Class,Central America,PENDING,-2.0
772,Standard Class,South America,PROCESSING,-1.0
52086,Standard Class,South America,PROCESSING,-2.0
8652,Standard Class,Central America,PROCESSING,-1.0
52474,Standard Class,Central America,PROCESSING,1.0
2213,Standard Class,Caribbean,PROCESSING,0.0
61251,Standard Class,Central America,SUSPECTED_FRAUD,-2.0
23408,Standard Class,Southeast Asia,CANCELED,0.0
21862,Standard Class,Eastern Asia,PENDING,-1.0
23849,Standard Class,Southeast Asia,PENDING,1.0
27759,Standard Class,Eastern Asia,PENDING,1.0
23603,Standard Class,Southeast Asia,PENDING,0.0
27002,Standard Class,Eastern Asia,PROCESSING,-1.0
28550,Standard Class,Southeast Asia,PROCESSING,2.0
28438,Standard Class,Southeast Asia,PROCESSING,0.0
37265,Standard Class,West of USA ,PENDING,2.0
32639,Standard Class,South of  USA ,PROCESSING,1.0
42549,Standard Class,East Africa,PROCESSING,1.0
43171,Standard Class,North Africa,PROCESSING,-2.0
18643,Standard Class,Northern Europe,PENDING,0.0
68101,Standard Class,Northern Europe,PENDING,-2.0
16400,Standard Class,Western Europe,PENDING,2.0
62677,Standard Class,Western Europe,PROCESSING,-1.0
60092,Standard Class,Central America,CANCELED,-1.0
1580,Standard Class,Caribbean,PROCESSING,2.0
61465,Standard Class,South America,PROCESSING,2.0
58525,Standard Class,South America,PROCESSING,2.0
25255,Standard Class,South Asia,PENDING,2.0
26332,Standard Class,Southeast Asia,PENDING,-1.0
24082,Standard Class,Eastern Asia,SUSPECTED_FRAUD,-1.0
34349,Standard Class,West of USA ,PENDING,1.0
34720,Standard Class,West of USA ,PENDING,2.0
41223,Standard Class,East of USA,PROCESSING,0.0
38664,Standard Class,East of USA,PROCESSING,1.0
37562,Standard Class,South of  USA ,PROCESSING,-1.0
47924,First Class,Central Africa,CLOSED,1.0
50866,First Class,Central Africa,CLOSED,1.0
69953,First Class,Western Europe,CLOSED,1.0
70945,First Class,Western Europe,CLOSED,1.0
70607,First Class,Northern Europe,CLOSED,1.0
70715,First Class,Southern Europe,CLOSED,1.0
11195,First Class,Southern Europe,CLOSED,1.0
18153,First Class,Western Europe,CLOSED,1.0
62645,First Class,Southern Europe,CLOSED,1.0
68566,First Class,Western Europe,CLOSED,1.0
71287,First Class,Northern Europe,CLOSED,1.0
16530,First Class,Southern Europe,CLOSED,1.0
11429,First Class,Northern Europe,CLOSED,1.0
11011,First Class,Western Europe,CLOSED,1.0
62898,First Class,Southern Europe,CLOSED,1.0
16840,First Class,Western Europe,CLOSED,1.0
11818,First Class,Southern Europe,CLOSED,1.0
68907,First Class,Western Europe,CLOSED,1.0
68906,First Class,Western Europe,CLOSED,1.0
71388,First Class,Southern Europe,CLOSED,1.0
6260,First Class,Central America,CLOSED,1.0
54870,First Class,South America,CLOSED,1.0
51560,First Class,South America,CLOSED,1.0
58931,First Class,Central America,CLOSED,1.0
51766,First Class,South America,CLOSED,1.0
58878,First Class,South America,CLOSED,1.0
5910,First Class,Caribbean,CLOSED,1.0
6552,First Class,Central America,CLOSED,1.0
2174,First Class,Central America,CLOSED,1.0
52612,First Class,South America,CLOSED,1.0
55718,First Class,Central America,CLOSED,1.0
6868,First Class,South America,CLOSED,1.0
8769,First Class,Central America,CLOSED,1.0
